rep,subj_n,b3,parameter,Estimate,Est.Error,Q2.5,Q97.5
430,500,0.2,agentd,0.1552975835,0.038140443456600885,0.0810735,0.232878275
430,500,0.2,mat2v1,-0.32818191875,0.0328908829750566,-0.392565175,-0.262065375
430,500,0.2,mat3v1,0.1638164245,0.019824770559095886,0.124774625,0.20324952500000001
431,500,0.2,Intercept,-0.070765767394575,0.04627428641608796,-0.1562789,0.030471397500000035
431,500,0.2,agentd,0.1332692162775,0.03923951790110097,0.0553380075,0.20846832499999998
431,500,0.2,mat2v1,-0.36498367075,0.03103301325261098,-0.425499125,-0.30360945
431,500,0.2,mat3v1,0.1824028055,0.01838882603181554,0.14609685,0.2182419
432,500,0.2,Intercept,0.0485016449389625,0.06824200068244402,-0.0953484125,0.1799251
432,500,0.2,agentd,0.1404755501575,0.037837627246115745,0.0660910575,0.213944825
432,500,0.2,mat2v1,-0.37734655675,0.03169899772332629,-0.438932325,-0.315375525
432,500,0.2,mat3v1,0.1531451065,0.01848105087823292,0.116338025,0.18959350000000003
433,500,0.2,Intercept,0.00616346652235,0.06718477962853835,-0.12786652499999998,0.1402189
433,500,0.2,agentd,0.238702191225,0.040273031738978844,0.1592706,0.31536895000000004
433,500,0.2,mat2v1,-0.39372888325,0.0317663178700235,-0.454625175,-0.33051147499999994
433,500,0.2,mat3v1,0.21646064225,0.0177490536681197,0.18258735,0.25109395
434,500,0.2,Intercept,0.055993351367225,0.04921872928302469,-0.0538716775,0.15015610000000001
434,500,0.2,agentd,0.164972922175,0.04028140755587702,0.08715848250000001,0.24429685
434,500,0.2,mat2v1,-0.356097855,0.03053646964491096,-0.416534875,-0.298004875
434,500,0.2,mat3v1,0.159139883925,0.019702998235340594,0.119791925,0.19719242500000003
435,500,0.2,Intercept,0.06602543935415,0.07173273955459598,-0.08312048,0.19283752500000004
435,500,0.2,agentd,0.26150847,0.03929858277913101,0.185807375,0.33734472499999996
435,500,0.2,mat2v1,-0.3928973625,0.03195832393517815,-0.4553578,-0.33030329999999997
435,500,0.2,mat3v1,0.194975499,0.018500415768852443,0.15856235000000002,0.229781475
436,500,0.2,Intercept,0.082757778876675,0.04733663432742262,-0.027980309999999998,0.166098775
436,500,0.2,agentd,0.22224850465,0.0392729696011158,0.147638775,0.3009053
436,500,0.2,mat2v1,-0.37307989375,0.03129117968693432,-0.43488249999999995,-0.312641925
436,500,0.2,mat3v1,0.23353303375,0.020170981287089926,0.193981725,0.27434567500000007
437,500,0.2,Intercept,0.028989828044285,0.05352402050285917,-0.08002722500000001,0.130016375
437,500,0.2,agentd,0.1617011422975,0.03936561520141722,0.08499828250000001,0.236779725
437,500,0.2,mat2v1,-0.338657946,0.030410462194889618,-0.398933725,-0.27958935
437,500,0.2,mat3v1,0.20407818775,0.01895421271002476,0.166663575,0.24158975000000002
438,500,0.2,Intercept,-0.016636429583875,0.06023269611610905,-0.13533752500000001,0.10618887500000002
438,500,0.2,agentd,0.17331226425,0.038116059373775095,0.09953262250000001,0.248855875
438,500,0.2,mat2v1,-0.426738808,0.03085051763786577,-0.48518745,-0.3668951
438,500,0.2,mat3v1,0.22115755075,0.01882530669760759,0.18336455,0.2567581
439,500,0.2,Intercept,-0.019357530748475,0.06012056891057526,-0.13847572500000002,0.10056442500000005
439,500,0.2,agentd,0.147722253665,0.04226074851609201,0.063142625,0.22848507499999998
439,500,0.2,mat2v1,-0.36955915375,0.031148564030865165,-0.4311856,-0.30881542500000003
439,500,0.2,mat3v1,0.18965926375,0.017890556400927547,0.15545387500000002,0.2251818
440,500,0.2,Intercept,-0.080030547879325,0.07529090831541188,-0.221893625,0.0746853325
440,500,0.2,agentd,0.1675486116,0.04079253022718056,0.08841643,0.2482962
440,500,0.2,mat2v1,-0.37037409975,0.03198848954942564,-0.432061425,-0.306371175
440,500,0.2,mat3v1,0.209435113,0.01911286686715788,0.17266705,0.246469175
441,500,0.2,Intercept,0.0938256842405,0.04837949786662869,-0.02045190749999999,0.18010922500000004
441,500,0.2,agentd,0.11747635798075,0.043318725572497496,0.032274645000000005,0.20200432500000004
441,500,0.2,mat2v1,-0.3294746605,0.030868158830705133,-0.390324325,-0.26827155
441,500,0.2,mat3v1,0.230930247,0.01989234671173605,0.19281774999999998,0.269643675
442,500,0.2,Intercept,-0.006389167017,0.03695702794752586,-0.07649663,0.07218900000000002
442,500,0.2,agentd,0.156560150225,0.03891400812584621,0.080264245,0.23509355000000004
442,500,0.2,mat2v1,-0.31630154175,0.03256181878157834,-0.38036895,-0.2525756
442,500,0.2,mat3v1,0.2473496205,0.019318431202662724,0.20978049999999998,0.28535652499999997
443,500,0.2,Intercept,0.02262113899576,0.06191660590332589,-0.1066347,0.14298237500000005
443,500,0.2,agentd,0.2607657175,0.03776265130568301,0.18665105,0.33286635
443,500,0.2,mat2v1,-0.31873805175,0.03345835089338233,-0.38530515000000004,-0.25423690000000004
443,500,0.2,mat3v1,0.22714484675,0.01962243619129095,0.18861002500000001,0.265039075
444,500,0.2,Intercept,0.01812948594095,0.06089578081938688,-0.10582262499999999,0.135076875
444,500,0.2,agentd,0.14118266425,0.03842925652744775,0.0680980375,0.21643922499999999
444,500,0.2,mat2v1,-0.34964100175,0.032146153485498465,-0.41161135,-0.28533292499999996
444,500,0.2,mat3v1,0.146676491825,0.01937266455748511,0.10903130000000001,0.183983575
445,500,0.2,Intercept,0.006379493395975,0.06121190471382457,-0.12116129999999999,0.12972842500000006
445,500,0.2,agentd,0.167674906925,0.03999204157380078,0.0883665025,0.24795672500000002
445,500,0.2,mat2v1,-0.3497196955,0.03239139462948903,-0.41276195000000004,-0.286241125
445,500,0.2,mat3v1,0.214733439,0.019989358642250408,0.17444192499999997,0.2530024
446,500,0.2,Intercept,0.029095492672825,0.06028691791807456,-0.09559316999999999,0.14707897500000006
446,500,0.2,agentd,0.083226542315975,0.03964849441499857,0.006276160500000002,0.15941045
446,500,0.2,mat2v1,-0.3496592985,0.03144891239839875,-0.41006245,-0.288767
446,500,0.2,mat3v1,0.19179510725,0.01908959510174416,0.15417717500000003,0.23024165
447,500,0.2,Intercept,-0.0553109352899,0.06824720103879853,-0.186045225,0.08314718250000003
447,500,0.2,agentd,0.168791996825,0.04111636819226375,0.0883852225,0.25010875000000005
447,500,0.2,mat2v1,-0.32420842975,0.03343245349707038,-0.3882189999999999,-0.25736497500000005
447,500,0.2,mat3v1,0.17067031335,0.019179474313341747,0.13371970000000002,0.2074803
448,500,0.2,Intercept,-0.0148075765381925,0.07119109487852299,-0.15163005,0.12991555000000002
448,500,0.2,agentd,0.2056895927,0.03957171444559779,0.130711775,0.28454605
448,500,0.2,mat2v1,-0.42077441175,0.031554161732168816,-0.480930925,-0.35755024999999996
448,500,0.2,mat3v1,0.19732930375,0.01883110466055218,0.15998174999999998,0.234604575
449,500,0.2,Intercept,-0.09321894901045,0.05880708171822325,-0.19712047500000002,0.041387555000000006
449,500,0.2,agentd,0.18442428385,0.04081762321646595,0.1054154,0.265066275
449,500,0.2,mat2v1,-0.342759685,0.03077400106158784,-0.40461965,-0.281326
449,500,0.2,mat3v1,0.18042019575,0.01998037113864859,0.140187725,0.219183
450,500,0.2,Intercept,0.059121020386475,0.04981472204444659,-0.047657822499999995,0.14970115
450,500,0.2,agentd,0.1149911869125,0.04095946189194508,0.0379815275,0.195199175
450,500,0.2,mat2v1,-0.3227462155,0.030354874819085984,-0.3816665,-0.2647457
450,500,0.2,mat3v1,0.19377525875,0.01833692535638622,0.1574982,0.23016470000000003
451,500,0.2,Intercept,0.013730028726935,0.06715923118462581,-0.123248225,0.14603747500000003
451,500,0.2,agentd,0.2045719302,0.042125700557812326,0.125308775,0.287991225
451,500,0.2,mat2v1,-0.35311273275,0.030869710612761767,-0.411969275,-0.290931925
451,500,0.2,mat3v1,0.144920163075,0.018754667916067842,0.1089135,0.18233950000000002
452,500,0.2,Intercept,-0.0627541673485675,0.051816075961363964,-0.155770525,0.054303415000000056
452,500,0.2,agentd,0.178457475875,0.03919015030763105,0.10008334750000002,0.25442935
452,500,0.2,mat2v1,-0.36612906625,0.03107713675135672,-0.42858485,-0.30531109999999995
452,500,0.2,mat3v1,0.189524237,0.018876963516989073,0.152386525,0.22623444999999998
453,500,0.2,Intercept,0.081485730765075,0.06095159359143797,-0.0508708325,0.19216295
453,500,0.2,agentd,0.199222669925,0.03992881501057651,0.12223025,0.276997625
453,500,0.2,mat2v1,-0.36547754475,0.031069104665296894,-0.42485517500000003,-0.30517552499999995
453,500,0.2,mat3v1,0.19048070925,0.019051047414751617,0.15372795,0.22785712500000002
454,500,0.2,Intercept,-0.06557951887415,0.05862216887074887,-0.17345275000000002,0.06285024750000001
454,500,0.2,agentd,0.170215209075,0.037482912108745874,0.09599300499999999,0.24313845000000003
454,500,0.2,mat2v1,-0.3779733705,0.032326526724576345,-0.43857409999999997,-0.31219654999999996
454,500,0.2,mat3v1,0.207700175,0.019038079923266057,0.17115755000000002,0.24532537499999998
455,500,0.2,Intercept,-0.050958887359125,0.060712869216411135,-0.167717525,0.07587155500000003
455,500,0.2,agentd,0.14978688931225,0.03943577589223002,0.07375719250000001,0.2262127
455,500,0.2,mat2v1,-0.30588681225,0.03313344736415241,-0.37120005,-0.24219262499999997
455,500,0.2,mat3v1,0.18250370900000001,0.019128882141641632,0.14429532500000003,0.21952855000000002
456,500,0.2,Intercept,0.013184916456825,0.05481136573792195,-0.09664637749999999,0.12352890000000005
456,500,0.2,agentd,0.174632402975,0.04074225956076421,0.09625522,0.2549305
456,500,0.2,mat2v1,-0.408991234,0.03207670779398143,-0.471171375,-0.34697987500000005
456,500,0.2,mat3v1,0.24798869575,0.018438174384055383,0.2130572,0.28407724999999995
457,500,0.2,Intercept,-0.0282898451541225,0.03887857553445453,-0.102211725,0.05458379750000013
457,500,0.2,agentd,0.1498507205175,0.03941492516301129,0.0735227475,0.22796740000000001
457,500,0.2,mat2v1,-0.40929782175,0.03211514873097243,-0.47141772500000007,-0.34550975
457,500,0.2,mat3v1,0.2318398375,0.01893062624900821,0.1940361,0.26798322500000005
458,500,0.2,Intercept,-0.017003327626,0.0567387598079844,-0.13014862499999996,0.10061592500000004
458,500,0.2,agentd,0.161101035525,0.04145176673995424,0.07974657,0.243531775
458,500,0.2,mat2v1,-0.35670941875,0.0331509033845867,-0.42160947499999996,-0.29145145
458,500,0.2,mat3v1,0.179269665,0.01982132809275441,0.1400405,0.21855827500000002
459,500,0.2,Intercept,-0.035739413737775,0.052449423557278656,-0.127860575,0.08850969250000001
459,500,0.2,agentd,0.153223331,0.03917046206429997,0.0761967275,0.23060282500000004
459,500,0.2,mat2v1,-0.37829166225,0.03338354336617962,-0.442158275,-0.31280717499999994
459,500,0.2,mat3v1,0.18155339725,0.01915198669989828,0.14496237500000003,0.2196698
460,500,0.2,Intercept,1.9175207982499997e-4,0.03771431527277374,-0.0748839125,0.0805592675000001
460,500,0.2,agentd,0.1648434058,0.03998185257591658,0.0836859425,0.24376897500000003
460,500,0.2,mat2v1,-0.4208030605,0.03073023254692253,-0.48033325000000004,-0.360438925
460,500,0.2,mat3v1,0.18215420375,0.018667226818170027,0.14453397499999998,0.21953290000000003
461,500,0.2,Intercept,0.0303978024676725,0.052395383756541236,-0.0850033425,0.131547475
461,500,0.2,agentd,0.19082080005,0.04128736439028876,0.113135675,0.27408730000000003
461,500,0.2,mat2v1,-0.32960333475,0.032354296608912037,-0.393267325,-0.2665785
461,500,0.2,mat3v1,0.2036183015,0.019132875709490887,0.165824325,0.24022069999999998
462,500,0.2,Intercept,-0.01392617678265,0.06504012507274737,-0.137899625,0.12444247500000001
462,500,0.2,agentd,0.160343644775,0.037407540938194046,0.0893795775,0.23557207500000002
462,500,0.2,mat2v1,-0.37311603675,0.03279795179478259,-0.436307275,-0.3082664
462,500,0.2,mat3v1,0.208752728,0.01943710626976278,0.1717922,0.24618065000000003
463,500,0.2,Intercept,0.050958601993875,0.056452979737608135,-0.0694993375,0.15660065000000004
463,500,0.2,agentd,0.188095324525,0.039027199572728676,0.1094702,0.26237259999999996
463,500,0.2,mat2v1,-0.354784068,0.03141958629050584,-0.41647724999999997,-0.294490425
463,500,0.2,mat3v1,0.1808264035,0.018631029830723962,0.143236825,0.21693859999999998
464,500,0.2,Intercept,-0.09425297248475,0.0395972309136431,-0.16426115000000002,0.004952873000000028
464,500,0.2,agentd,0.19632900315,0.03875843401801016,0.120564325,0.27158775
464,500,0.2,mat2v1,-0.31921571,0.03110555910009708,-0.38225335,-0.26064602499999995
464,500,0.2,mat3v1,0.211946614,0.01936191882359899,0.17323807500000002,0.24935852500000003
465,500,0.2,Intercept,0.042856913032,0.04292103383246393,-0.051374212499999995,0.12426237500000001
465,500,0.2,agentd,0.1432959016475,0.03892581406398893,0.064947255,0.21811044999999998
465,500,0.2,mat2v1,-0.3641473915,0.031742883507277136,-0.42565369999999997,-0.30385097499999997
465,500,0.2,mat3v1,0.1933530265,0.019710836846861642,0.15374325,0.23099707500000002
466,500,0.2,Intercept,-0.027823673850725,0.039328147406631424,-0.1069669,0.05131617500000001
466,500,0.2,agentd,0.0943819902905,0.038423435499531616,0.019638385000000005,0.170717525
466,500,0.2,mat2v1,-0.3347186105,0.0322796851265042,-0.39850362500000003,-0.27188387500000005
466,500,0.2,mat3v1,0.20638348875,0.01847461113333662,0.169815625,0.24242005000000003
467,500,0.2,Intercept,-0.071244436528975,0.07121368183339473,-0.20517485,0.0810322475
467,500,0.2,agentd,0.221899372975,0.04057517542881271,0.142227525,0.29934132500000005
467,500,0.2,mat2v1,-0.3935992305,0.030669790686562552,-0.45523337500000005,-0.33451205
467,500,0.2,mat3v1,0.2184734175,0.019122381181856243,0.181538575,0.255959125
468,500,0.2,Intercept,-0.05847985622565,0.06754651652903737,-0.184147625,0.08544392500000002
468,500,0.2,agentd,0.13148735271,0.03999500615834664,0.051062555,0.21046982500000005
468,500,0.2,mat2v1,-0.32815567825,0.03206692245890184,-0.3940076,-0.26673907499999994
468,500,0.2,mat3v1,0.20676263525,0.018922404775142246,0.16999477500000001,0.24539930000000001
469,500,0.2,Intercept,0.0075979038096,0.03613360181250639,-0.06431943250000001,0.08168871
469,500,0.2,agentd,0.178046590025,0.03928717363614125,0.102068175,0.25587987500000003
469,500,0.2,mat2v1,-0.4037488835,0.032831633825319104,-0.4660049,-0.336901925
469,500,0.2,mat3v1,0.1812430565,0.017643106387936956,0.14543955000000003,0.21593222500000003
470,500,0.2,Intercept,-0.04433298172115,0.05830286511704656,-0.1554548,0.07721681000000005
470,500,0.2,agentd,0.161646756675,0.04012640837669089,0.07968520250000001,0.23603205
470,500,0.2,mat2v1,-0.43513744725,0.03328727922654229,-0.5010990249999999,-0.37079307499999997
470,500,0.2,mat3v1,0.163819084625,0.018825198115537945,0.127064575,0.200788075
471,500,0.2,Intercept,0.096194763680825,0.05781412857580274,-0.029729699999999994,0.19609570000000004
471,500,0.2,agentd,0.2175037024,0.03900137565244712,0.14068102500000002,0.293176675
471,500,0.2,mat2v1,-0.4162146325,0.032606403378911186,-0.48011652499999996,-0.34945960000000004
471,500,0.2,mat3v1,0.2033770625,0.01816510452870361,0.16756595,0.23904135
472,500,0.2,Intercept,-0.0126008305836475,0.044989115509847036,-0.10278312499999999,0.08008477500000002
472,500,0.2,agentd,0.226613469,0.040819838536948976,0.14537495,0.30726400000000004
472,500,0.2,mat2v1,-0.3117669115,0.032224163059199604,-0.37397327500000005,-0.247952075
472,500,0.2,mat3v1,0.19852081675,0.018212945791421818,0.16332519999999998,0.233815075
473,500,0.2,Intercept,0.03789650107425,0.060295855375087845,-0.0856875,0.15241815000000006
473,500,0.2,agentd,0.2320089871,0.03802440566464262,0.15634355000000003,0.304613725
473,500,0.2,mat2v1,-0.33004492875,0.03248241349611058,-0.394368275,-0.2651886
473,500,0.2,mat3v1,0.191287328,0.019045551484342785,0.15335169999999998,0.22755655000000002
474,500,0.2,Intercept,-0.014140432259075,0.05943913416217978,-0.1327852,0.102174675
474,500,0.2,agentd,0.23162109635,0.039490318685300306,0.15404825,0.31178445
474,500,0.2,mat2v1,-0.39986460475,0.031347743553492034,-0.46105745000000004,-0.33767695000000003
474,500,0.2,mat3v1,0.18486578225,0.019699781334573042,0.145222125,0.223857775
475,500,0.2,Intercept,-0.028528517478195,0.044060097614865845,-0.11149905,0.065459535
475,500,0.2,agentd,0.1534087901525,0.03791492563442239,0.08050584,0.22550967500000002
475,500,0.2,mat2v1,-0.34761003675,0.031819181051357906,-0.40955175000000005,-0.2835624
475,500,0.2,mat3v1,0.21085692225,0.018445807864814468,0.174312725,0.246397575
476,500,0.2,Intercept,0.002100218206,0.04610811701894658,-0.09436906,0.09658630000000003
476,500,0.2,agentd,0.12786093027075,0.0427771030426584,0.0439291025,0.21124342499999998
476,500,0.2,mat2v1,-0.38955300525,0.032040127705122566,-0.45299582499999996,-0.32716975
476,500,0.2,mat3v1,0.1892922365,0.018532654057680814,0.15226119999999999,0.226471975
477,500,0.2,Intercept,-0.0340334473664975,0.05828610908828812,-0.149987675,0.08349624500000007
477,500,0.2,agentd,0.190951177075,0.04029427106998943,0.11444485000000001,0.272653925
477,500,0.2,mat2v1,-0.45370049725,0.03189639267177968,-0.517285025,-0.39025282499999997
477,500,0.2,mat3v1,0.2080858395,0.01920922039055055,0.17135465000000003,0.24591315
478,500,0.2,Intercept,0.043635702212495,0.06626682624588051,-0.09345747249999999,0.16937407499999999
478,500,0.2,agentd,0.164755401425,0.03819792504101689,0.08872255500000001,0.239651475
478,500,0.2,mat2v1,-0.3449105045,0.03027486137601317,-0.405301975,-0.2874524
478,500,0.2,mat3v1,0.22057157225,0.019240502688981677,0.18165322500000003,0.25822425000000004
479,500,0.2,Intercept,-0.06570203613125,0.038775785915126,-0.139504125,0.019560952500000037
479,500,0.2,agentd,0.144505814836,0.04040268778195062,0.061888125,0.22230012500000002
479,500,0.2,mat2v1,-0.3672612165,0.03248168709139357,-0.43139932499999994,-0.302047575
479,500,0.2,mat3v1,0.212606455,0.01947163980674627,0.17439232500000001,0.2508425
480,500,0.2,Intercept,-0.11149559999325,0.07247728234303066,-0.24031534999999998,0.044209895000000034
480,500,0.2,agentd,0.163072664425,0.039758790719151775,0.0849446325,0.23778415
480,500,0.2,mat2v1,-0.27314017,0.03362609843251293,-0.336736125,-0.204583625
480,500,0.2,mat3v1,0.19708826,0.019489411844329972,0.15906540000000002,0.23525285
481,500,0.2,Intercept,0.065302746209775,0.05435604355905154,-0.0513810275,0.16601302499999998
481,500,0.2,agentd,0.190578756475,0.04093496837494958,0.111871725,0.27019525
481,500,0.2,mat2v1,-0.38946180425,0.032091053364090995,-0.452510625,-0.325854625
481,500,0.2,mat3v1,0.20909070275,0.018325115206301527,0.174479125,0.24642147500000003
482,500,0.2,Intercept,-0.107033201946625,0.045648145627436416,-0.18349345,-4.2485106249995813e-4
482,500,0.2,agentd,0.19266414745,0.03867837014613567,0.11651212500000001,0.26990610000000004
482,500,0.2,mat2v1,-0.338052291,0.03127647423434988,-0.398547375,-0.27873824999999997
482,500,0.2,mat3v1,0.20052788275,0.018252058814699407,0.16468755,0.236436
483,500,0.2,Intercept,-0.05806464886625,0.06120891018956308,-0.17454425,0.07003299250000006
483,500,0.2,agentd,0.25347848875,0.03886220492254954,0.17888294999999999,0.33067972500000004
483,500,0.2,mat2v1,-0.360874886,0.034366149318577295,-0.4273174,-0.292833675
483,500,0.2,mat3v1,0.1667514763,0.01837248328705272,0.130287875,0.201951
484,500,0.2,Intercept,0.0350524349604125,0.06289623449137141,-0.09232492249999999,0.15473905000000004
484,500,0.2,agentd,0.17130883345,0.039934177367212415,0.0928774,0.24677900000000003
484,500,0.2,mat2v1,-0.3157695295,0.030570582462886763,-0.37490482499999994,-0.25498485
484,500,0.2,mat3v1,0.193641904,0.018976414404378285,0.15650755000000002,0.23094135000000002
485,500,0.2,Intercept,0.02756285666016875,0.03977195054451356,-0.060695835,0.09978402500000005
485,500,0.2,agentd,0.1686344597,0.039068087258959897,0.09197906750000001,0.24608245
485,500,0.2,mat2v1,-0.38434979525,0.031108417277550558,-0.44543075,-0.321771
485,500,0.2,mat3v1,0.19382211375,0.019988265637996577,0.154797875,0.233286875
486,500,0.2,Intercept,0.07167485209995,0.0657570386529508,-0.067622845,0.19286730000000005
486,500,0.2,agentd,0.1446843337975,0.04003581375658054,0.06654488500000001,0.222610825
486,500,0.2,mat2v1,-0.3202115165,0.031940854688412526,-0.382793875,-0.2567693
486,500,0.2,mat3v1,0.18553749675,0.01898873698684508,0.147745925,0.22226690000000002
487,500,0.2,Intercept,-0.12437551771,0.03887787388886692,-0.19049307499999998,-0.03169133999999998
487,500,0.2,agentd,0.120594916049,0.04186603390287077,0.0359329275,0.199232
487,500,0.2,mat2v1,-0.31586730675,0.030222211402049354,-0.37532397500000003,-0.255501525
487,500,0.2,mat3v1,0.19711060125,0.01854423244290452,0.159575575,0.23262950000000002
488,500,0.2,Intercept,-0.02405548823597,0.059822614440249666,-0.139710675,0.09774275000000002
488,500,0.2,agentd,0.2067598468,0.03855627905084107,0.13001037499999998,0.28026335
488,500,0.2,mat2v1,-0.3299639525,0.031233444758121197,-0.38925387499999997,-0.268138025
488,500,0.2,mat3v1,0.20899607975,0.01908806297858582,0.1716021,0.24670085
489,500,0.2,Intercept,0.0432864913849,0.07062779525486579,-0.0979535525,0.178887225
489,500,0.2,agentd,0.11370433996,0.03753358095817056,0.0409667,0.1905688
489,500,0.2,mat2v1,-0.337582654,0.03125069726210322,-0.40008394999999997,-0.276020425
489,500,0.2,mat3v1,0.17715439175,0.01818949433566884,0.141860575,0.21292535
490,500,0.2,Intercept,-0.038605577109125,0.05674418825154616,-0.147952975,0.08275393000000006
490,500,0.2,agentd,0.210041139625,0.0396354731097131,0.131080475,0.285763075
490,500,0.2,mat2v1,-0.34163008500000003,0.03443531583441524,-0.40984824999999997,-0.27404894999999996
490,500,0.2,mat3v1,0.20247320575,0.018413993629757944,0.16637875000000002,0.239025825
491,500,0.2,Intercept,-0.07475424940783,0.06109018159148606,-0.1826296,0.05873669750000002
491,500,0.2,agentd,0.189263150025,0.038712463916547056,0.11159670000000001,0.26398445000000004
491,500,0.2,mat2v1,-0.37470796275,0.03163766110434526,-0.4350187,-0.31134232500000003
491,500,0.2,mat3v1,0.1690743126,0.019497279530013262,0.130513925,0.207893525
492,500,0.2,Intercept,0.054320167652925,0.052531877395299076,-0.06165449,0.15264190000000002
492,500,0.2,agentd,0.167416017325,0.03974783746787648,0.08755855000000001,0.243404125
492,500,0.2,mat2v1,-0.36719118575,0.030575718280489158,-0.42720845,-0.30830582500000003
492,500,0.2,mat3v1,0.19065128725,0.01879814821736008,0.15365585,0.2280758
493,500,0.2,Intercept,0.0223568090313,0.04918701619849104,-0.0834038475,0.11337280000000004
493,500,0.2,agentd,0.140687301425,0.039863180311439976,0.0643925025,0.21922760000000002
493,500,0.2,mat2v1,-0.39407858875,0.031011680847188295,-0.45451359999999996,-0.333677425
493,500,0.2,mat3v1,0.167156402,0.01970518726421232,0.12824575,0.205418075
494,500,0.2,Intercept,0.0036217791971250002,0.03561321517933238,-0.06833326999999999,0.07450484500000003
494,500,0.2,agentd,0.1413958098075,0.04046217527965186,0.0609575475,0.21940369999999998
494,500,0.2,mat2v1,-0.402053268,0.03300367734511188,-0.46731500000000004,-0.337626425
494,500,0.2,mat3v1,0.16055074824999999,0.019324426642927245,0.12125522500000001,0.197699325
495,500,0.2,Intercept,-0.0122725655001,0.04156840579823594,-0.0947252,0.0760361075
495,500,0.2,agentd,0.2024677723,0.04133371591632878,0.121684875,0.28178875
495,500,0.2,mat2v1,-0.3394656865,0.031242709437138468,-0.3996883,-0.27686675
495,500,0.2,mat3v1,0.1645184954,0.01976315327726345,0.12661340000000001,0.2034939
496,500,0.2,Intercept,0.052204128525575,0.03922146681431892,-0.0343283175,0.124580675
496,500,0.2,agentd,0.182696617075,0.03957936407693578,0.10515495000000001,0.26104390000000005
496,500,0.2,mat2v1,-0.30180237175,0.031898046519661584,-0.36256382499999995,-0.238979275
496,500,0.2,mat3v1,0.21462423525,0.018603048782468646,0.1788008,0.2511704
497,500,0.2,Intercept,0.076389359203125,0.05380506029114907,-0.047686867499999994,0.16667617500000004
497,500,0.2,agentd,0.142022926995,0.04149338396620795,0.0564456775,0.21850692500000002
497,500,0.2,mat2v1,-0.337716112,0.033374000546481916,-0.401890925,-0.27545699999999995
497,500,0.2,mat3v1,0.20309601425,0.018891802228358356,0.16513925000000002,0.23967685
498,500,0.2,Intercept,-0.006673449645175,0.0546294294313348,-0.116557375,0.10649172500000001
498,500,0.2,agentd,0.194626081625,0.03897264651663398,0.11850367500000002,0.27125342500000005
498,500,0.2,mat2v1,-0.369129384,0.03348189553213274,-0.43275215,-0.30137559999999997
498,500,0.2,mat3v1,0.22697721575,0.019237454321450496,0.19040917499999999,0.26636292500000003
499,500,0.2,Intercept,-0.0575915760214,0.042594630542022206,-0.13858034999999996,0.03888781500000001
499,500,0.2,agentd,0.205933163275,0.03773068879317857,0.133996275,0.281551475
499,500,0.2,mat2v1,-0.344823108,0.03068899172697175,-0.40542365,-0.283110975
499,500,0.2,mat3v1,0.211771594,0.01989749982564372,0.17195295000000002,0.2512263
500,500,0.2,Intercept,-0.06332446408325,0.06077011906643669,-0.17653442499999997,0.06898835500000008
500,500,0.2,agentd,0.25762962325,0.038243007499345005,0.17969085,0.33074287500000005
500,500,0.2,mat2v1,-0.33880446775,0.03390716477658161,-0.40260277499999997,-0.26993265
500,500,0.2,mat3v1,0.193945483,0.018678195551028787,0.157214625,0.23108835000000003
501,500,0.2,Intercept,-0.030243538458075,0.0578761220557403,-0.142132625,0.0900917425
501,500,0.2,agentd,0.19422278472500001,0.037752342680216155,0.11939165,0.2664494250000001
501,500,0.2,mat2v1,-0.36281897175,0.032883668942664146,-0.427088625,-0.29811194999999996
501,500,0.2,mat3v1,0.20745871875,0.017913404730282464,0.17177912499999998,0.242300975
502,500,0.2,Intercept,-0.08953034780025,0.041457782664258376,-0.1611268,0.010132707500000077
502,500,0.2,agentd,0.1605405732,0.03870402272805141,0.0858619125,0.23898210000000003
502,500,0.2,mat2v1,-0.30826617225,0.03151381103902114,-0.3701694,-0.2461536
502,500,0.2,mat3v1,0.190265599,0.018990657761074222,0.15182995,0.227710625
503,500,0.2,Intercept,0.00167891623905,0.038359263939923706,-0.0737002475,0.08064127000000004
503,500,0.2,agentd,0.207681314275,0.04060714706116598,0.12768835,0.284508975
503,500,0.2,mat2v1,-0.402607008,0.03319078044868988,-0.467522625,-0.3367635
503,500,0.2,mat3v1,0.18950216425,0.01819397309165832,0.15341025,0.22489040000000002
504,500,0.2,Intercept,-0.04813074931502,0.05478463256152848,-0.149009575,0.07688204750000006
504,500,0.2,agentd,0.1224907335665,0.03936667091864077,0.0430952425,0.20208150000000005
504,500,0.2,mat2v1,-0.38375460975,0.03147082860426008,-0.446101175,-0.32285165
504,500,0.2,mat3v1,0.18485485375,0.019105000037803507,0.14713522499999998,0.221995825
505,500,0.2,Intercept,-0.02366793158385,0.05492779051436908,-0.12913205,0.09446881500000003
505,500,0.2,agentd,0.126765851045,0.03719497895522336,0.054338615,0.199997375
505,500,0.2,mat2v1,-0.35051629975,0.032066023700458864,-0.4122252,-0.2860569
505,500,0.2,mat3v1,0.1976397475,0.018841699310305552,0.1615193,0.23463505
506,500,0.2,Intercept,0.009245990090225,0.05262168536298014,-0.0962765275,0.11737725000000004
506,500,0.2,agentd,0.191960661875,0.03953790773043908,0.113507575,0.27027245000000005
506,500,0.2,mat2v1,-0.3510404145,0.03315251749916321,-0.41532075,-0.2869778
506,500,0.2,mat3v1,0.2012237695,0.018861392197615685,0.16393302499999998,0.237571375
