pid,task,mat1,mat2,mat3,pull
61,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,4.5
61,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
62,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-2.5
62,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,5.5
62,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-2
62,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,3
62,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2
62,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.5
63,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
63,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,7
63,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
63,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
63,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
63,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
64,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.5
64,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
64,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
64,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
64,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
64,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2.5
65,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,1
65,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
65,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.5
65,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
65,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
65,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
66,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
66,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.5
66,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-2
66,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
66,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2
66,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
67,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,9
67,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
67,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-3
67,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
67,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
67,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
68,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
68,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
68,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
68,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
68,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
68,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
69,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,8.5
69,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,6
69,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,10
69,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,11.5
69,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,6.5
69,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
70,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
70,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,6.5
70,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
70,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
70,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,6
70,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
71,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
71,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
71,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
71,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
71,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
71,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
72,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,9
72,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.5
72,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,3.5
72,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,7
72,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
72,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,8.5
73,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.5
73,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
73,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-1.5
73,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-2
73,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
73,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
74,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4.5
74,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
74,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
74,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
74,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
74,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
75,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1
75,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
75,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
75,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2
75,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
75,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
76,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2
76,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
76,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,4.5
76,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
76,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
76,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
77,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6
77,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,9
77,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
77,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4
77,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.5
77,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6.5
78,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6.5
78,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.5
78,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5.5
78,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,5
78,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-6.5
78,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,7
79,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6
79,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1
79,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,4.5
79,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-4
79,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8.5
79,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-1.5
80,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,5
80,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8
80,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1.5
80,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,5.5
80,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
80,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,4.5
81,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
81,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
81,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,3
81,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
81,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
81,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
82,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
82,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
82,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
82,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
82,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
82,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
83,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
83,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1
83,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6.5
83,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
83,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,12
83,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
84,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-8.5
84,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1
84,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
84,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
84,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,12
84,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
85,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
85,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
85,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
85,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
85,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
85,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
86,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
86,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.5
86,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-2.5
86,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.5
86,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5
86,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,7
87,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-2
87,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.5
87,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-2
87,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,9
87,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2
87,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
88,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.5
88,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-4.5
88,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1
88,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,3.5
88,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
88,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.5
89,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
89,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-8.5
89,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-5
89,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,8.5
89,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8
89,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9
90,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
90,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2
90,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
90,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1
90,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2
90,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1.5
91,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-2.5
91,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.5
91,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
91,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1.5
91,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1
91,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
92,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
92,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5
92,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1
92,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
92,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
92,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
93,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6
93,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.5
93,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,8
93,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6.5
93,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
93,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,8.5
94,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-5.5
94,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5
94,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-9.5
94,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-9.5
94,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.5
94,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-6.5
95,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1
95,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1
95,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2.5
95,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
95,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
95,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
96,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
96,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
96,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
96,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,1
96,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.5
96,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
97,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6
97,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8.5
97,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9
97,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4.5
97,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,7
97,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,8.5
98,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,3
98,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
98,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
98,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
98,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
98,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
99,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
99,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3
99,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
99,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
99,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
99,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
100,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-3
100,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,6
100,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2
100,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-6
100,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
100,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-6
101,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,5
101,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.5
101,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,3
101,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,6.5
101,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
101,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9.5
102,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1
102,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
102,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
102,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-8.5
102,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-10
102,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-9.5
103,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
103,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
103,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
103,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
103,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
103,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
104,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
104,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1
104,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2.5
104,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
104,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
104,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
105,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4
105,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2
105,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
105,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4.5
105,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,4.5
105,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,4
106,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2
106,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1
106,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5
106,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4
106,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.5
106,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5.5
107,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4
107,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.5
107,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,5.5
107,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
107,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
107,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
108,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2
108,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1
108,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,7.5
108,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
108,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
108,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
109,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-6
109,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.5
109,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-8
109,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
109,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
109,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
110,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4
110,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1.5
110,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,7.5
110,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,2.5
110,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.5
110,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2
111,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,7.5
111,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,4
111,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9
111,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
111,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
111,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,6
112,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-0.5
112,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,3
112,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
112,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
112,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
112,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
113,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,3
113,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5
113,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1
113,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,5.5
113,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
113,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,1
114,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,1.5
114,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2
114,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-1
114,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,4.5
114,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8.5
114,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9.5
115,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
115,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
115,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
115,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
115,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
115,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
116,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-7
116,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-7
116,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,-4
116,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,11
116,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,5.5
116,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2.5
117,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,7
117,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,2.5
117,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,3
117,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,7
117,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
117,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,9
118,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,-1
118,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,1
118,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
118,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
118,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
118,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
119,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.5
119,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.5
119,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,2
119,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,1.5
119,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,4
119,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.5
120,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
120,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
120,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
120,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0
120,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
120,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,0
121,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,11.5
121,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
121,-0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
121,0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,12
121,0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,0
121,0.5,-0.3333333333333333,-0.3333333333333333,0.6666666666666666,12
122,-0.5,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,7
122,-0.5,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,8
